input_smiles,linker,output_smiles
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc(C)c1Nc1nc([*])c(C)cn1,CC1=C(c2nc(Nc3cc(NC(=O)NCc4scnc4C)ccc3C)ncc2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,O([*])c1cccc(Nc2nc([*])c(Cl)cn2)c1,CC1=C(c2nc(Nc3cccc(OC(=O)NCc4scnc4C)c3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1(=O)C(N[*])c2c(ccc(C)c2)N1c1ccc([*])cc1,CC1=C(c2ccc(N3C(=O)C(NC(=O)NCc4scnc4C)c4cc(C)ccc43)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])cc(Cn2c([*])ncc2)ccc1,CC1=C(c2nccn2Cc2cccc(NC(=O)NCc3scnc3C)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1N([*])Cc2ccc(Nc3nc([*])ccn3)cc2C1,CC1=C(c2ccnc(Nc3ccc4c(c3)CCN(C(=O)NCc3scnc3C)C4)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c12cc(N[*])ccc1c(C)cc([*])n2,CC1=C(c2cc(C)c3ccc(NC(=O)NCc4scnc4C)cc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c12ccc(N[*])cc1cc(CC[*])[nH]2,CC1=C(CCc2cc3cc(NC(=O)NCc4scnc4C)ccc3[nH]2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1(=O)N([*])c2c(cc(C)c(Nc3nc([*])ccn3)c2)C1,CC1=C(c2ccnc(Nc3cc4c(cc3C)CC(=O)N4C(=O)NCc3scnc3C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc2c(c1)c(C)cc([*])n2,CC1=C(c2cc(C)c3cc(NC(=O)NCc4scnc4C)ccc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(N[*])c1ccc(-c2cc([*])c(N)nc2)cc1,CC1=C(c2cc(-c3ccc(C(C)NC(=O)NCc4scnc4C)cc3)cnc2N)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])Cc2c(cc(Nc3nc([*])c(Cl)cn3)cc2)CC1,CC1=C(c2nc(Nc3ccc4c(c3)CCN(C(=O)NCc3scnc3C)C4)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]NCc1ccc(Nc2nc([*])c(Cl)cn2)cc1,CC1=C(c2nc(Nc3ccc(CNC(=O)NCc4scnc4C)cc3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(N)(CCc1c2nc(N[*])ccc2cc([*])c1)=O,CC1=C(c2cc(CCC(N)=O)c3nc(NC(=O)NCc4scnc4C)ccc3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])cc2c(n(C)c([*])n2)cc1,CC1=C(c2nc3cc(NC(=O)NCc4scnc4C)ccc3n2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1C(N[*])C(c2ccc([*])cc2)C1,CC1=C(c2ccc(C3CCC3NC(=O)NCc3scnc3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]N1Cc2c(Cc3ccc([*])cc3)n(C(N(C)C)=O)cc2CC1,CC1=C(c2ccc(Cc3c4c(cn3C(=O)N(C)C)CCN(C(=O)NCc3scnc3C)C4)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1nccc(Nc2cc([*])n[nH]2)n1,CC1=C(c2cc(Nc3ccnc(NC(=O)NCc4scnc4C)n3)[nH]n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc2c(cc1)-c1c(cc([*])cc1)C2=O,CC1=C(c2ccc3c(c2)C(=O)c2cc(NC(=O)NCc4scnc4C)ccc2-3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(C)cc(N2C3CC(N[*])CC2CC3)cc([*])n1,CC1=C(c2cc(N3C4CCC3CC(NC(=O)NCc3scnc3C)C4)cc(C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1(N[*])Cc2cc(Nc3nc([*])c(F)cn3)ccc2C1,CC1=C(c2nc(Nc3ccc4c(c3)CC(NC(=O)NCc3scnc3C)C4)ncc2F)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc(Nc2ncc(Cl)c([*])n2)cc1,CC1=C(c2nc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(c1c(N[*])cccc1)(=O)Nc1ccc(Cl)c([*])c1,CC1=C(c2cc(NC(=O)c3ccccc3NC(=O)NCc3scnc3C)ccc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])CCc2c(Cl)c(C(=O)Nc3cc([*])ccc3)ccc2C1,CC1=C(c2cccc(NC(=O)c3ccc4c(c3Cl)CCN(C(=O)NCc3scnc3C)C4)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,Nc1c(C(Nc2c(C)ccc(N[*])c2)=O)ccc([*])c1,CC1=C(c2ccc(C(=O)Nc3cc(NC(=O)NCc4scnc4C)ccc3C)c(N)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1cc(-c2cc(N[*])c(C)cc2)n2c1C(C)([*])CC2,CC1=C(C2(C)CCn3c(-c4ccc(C)c(NC(=O)NCc5scnc5C)c4)cnc32)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(Nc2cc(Cl)c(N[*])cc2)cc([*])c(Cl)c1,CC1=C(c2cc(Nc3ccc(NC(=O)NCc4scnc4C)c(Cl)c3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1c(CC)ccc(Nc2ncc([*])cc2)c1,CCc1ccc(Nc2ccc(C3=C(C)N=NC3C)cn2)cc1NC(=O)NCc1scnc1C
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,O1c2cc(N[*])ccc2-c2c(c([*])nc(N)n2)C1=O,CC1=C(c2nc(N)nc3c2c(=O)oc2cc(NC(=O)NCc4scnc4C)ccc23)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1ccc(Nc2nc([*])c(Cl)cn2)cc1,CC1=C(c2nc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(c1ccc(N2CC(N[*])CC2)c(Cl)c1)(=O)Nc1c(C)cc([*])cc1,CC1=C(c2ccc(NC(=O)c3ccc(N4CCC(NC(=O)NCc5scnc5C)C4)c(Cl)c3)c(C)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])CCc2cc(Nc3nc([*])ccn3)ccc2C1,CC1=C(c2ccnc(Nc3ccc4c(c3)CCN(C(=O)NCc3scnc3C)C4)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[nH]1c(Nc2cc(C)cc(N[*])c2)nc([*])c1,CC1=C(c2c[nH]c(Nc3cc(C)cc(NC(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1Cc2cc(N[*])ccc2OC1c1cc([*])nc(N)n1,CC1=C(c2cc(C3CCc4cc(NC(=O)NCc5scnc5C)ccc4O3)nc(N)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc(C)c1Nc1nc([*])c(Cl)cn1,CC1=C(c2nc(Nc3cc(NC(=O)NCc4scnc4C)ccc3C)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])C(C)CN(c2cc([*])nc(C)c2)C(C)(C)C1,CC1=C(c2cc(N3CC(C)N(C(=O)NCc4scnc4C)CC3(C)C)cc(C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(Nc2cc(N[*])c(Cl)cc2)cc([*])[nH]1,CC1=C(c2cc(Nc3ccc(Cl)c(NC(=O)NCc4scnc4C)c3)n[nH]2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1ccn2c(c(Nc3ccc(N[*])cc3)c(C)c([*])n2)c1,INVALID_INPUT_SMILES
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])cc(Oc2nc([*])ccc2)ccc1,CC1=C(c2cccc(Oc3cccc(NC(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1cc(N[*])cc2c1c(C1CC1[*])c(C)[nH]2,CC1=C(C2CC2c2c(C)[nH]c3cc(NC(=O)NCc4scnc4C)ccc23)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])c(Cl)cc(C)c(Nc2nc([*])cc(C)n2)c1,CC1=C(c2cc(C)nc(Nc3cc(NC(=O)NCc4scnc4C)c(Cl)cc3C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(C)(N1Cc2c(cc(N[*])cc2)C1)C[*],CC1=C(CC(C)N2Cc3ccc(NC(=O)NCc4scnc4C)cc3C2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N2CCN([*])CC2)ccnc([*])c1,CC1=C(c2cc(N3CCN(C(=O)NCc4scnc4C)CC3)ccn2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]N1CCc2cc(Cl)c(C)c(C(C)(c3cc([*])c(Cl)cc3)C)c2C1,CC1=C(c2cc(C(C)(C)c3c(C)c(Cl)cc4c3CN(C(=O)NCc3scnc3C)CC4)ccc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2c(C)cc(N[*])cc2)cc([*])c(Cl)cn1,CC1=C(c2cc(Nc3ccc(NC(=O)NCc4scnc4C)cc3C)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc2c1Nc1nc([*])ccc1CC2,CC1=C(c2ccc3c(n2)Nc2cc(NC(=O)NCc4scnc4C)ccc2CC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(n1c(Cl)c(N[*])cc1C)c1cc([*])cn2c1ncc2,CC1=C(c2cc(Cn3c(C)cc(NC(=O)NCc4scnc4C)c3Cl)c3nccn3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1cc(N[*])c(C)cc1S(=O)(=O)Nc1cc([*])ccc1,CC1=C(c2cccc(NS(=O)(=O)c3ccc(NC(=O)NCc4scnc4C)c(C)c3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC1(C)c2c(cc(N[*])cc2)Nc2c1ccc([*])c2,CC1=C(c2ccc3c(c2)Nc2cc(NC(=O)NCc4scnc4C)ccc2C3(C)C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(C)c(N[*])cc(Nc2ncc([*])cc2)cc1,CC1=C(c2ccc(Nc3ccc(C)c(NC(=O)NCc4scnc4C)c3)nc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1CN([*])c2cc(C)c(C)cc2N1c1cc([*])c(N)nc1C,CC1=C(c2cc(N3CCN(C(=O)NCc4scnc4C)c4cc(C)c(C)cc43)c(C)nc2N)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc(N2CCN([*])CC2)cc1,CC1=C(N2CCN(c3ccc(NC(=O)NCc4scnc4C)cc3)CC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(C1CCN([*])CC1)Nc1c(C)ccc([*])c1,CC1=C(c2ccc(C)c(NCC3CCN(C(=O)NCc4scnc4C)CC3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2c(C)cc(N[*])cc2)cc([*])nc2ccccc12,CC1=C(c2cc(Nc3ccc(NC(=O)NCc4scnc4C)cc3C)c3ccccc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc2c(nc(C3CCCCN3[*])n(C)c2=O)c1,CC1=C(N2CCCCC2c2nc3cc(NC(=O)NCc4scnc4C)ccc3c(=O)n2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(Nc2ccc(N[*])cc2)cc([*])cc1C,CC1=C(c2cc(C)nc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1c2ccc(N[*])cc2C(=O)N(c2ccc([*])cc2)C1,CC1=C(c2ccc(N3CCc4ccc(NC(=O)NCc5scnc5C)cc4C3=O)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1CN([*])C(C)c2[nH]c(=NC(C[*])=O)n(C)c21,CC1=C(CC(=O)N=c2[nH]c3c(n2C)CCN(C(=O)NCc2scnc2C)C3C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(C2CCN([*])CC2)cc([*])o1,CC1=C(c2cc(C3CCN(C(=O)NCc4scnc4C)CC3)no2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N)c2ccc(N[*])cc2cc([*])c1,CC1=C(c2cc(N)c3ccc(NC(=O)NCc4scnc4C)cc3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc2c1c(C)cc([*])n2,CC1=C(c2cc(C)c3cc(NC(=O)NCc4scnc4C)ccc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(C)ccc(N[*])cc1Nc1nc([*])c(F)cn1,CC1=C(c2nc(Nc3cc(NC(=O)NCc4scnc4C)ccc3C)ncc2F)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1nccc(Nc2ccc([*])cc2)n1,CC1=C(c2ccc(Nc3ccnc(NC(=O)NCc4scnc4C)n3)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1ccc(N[*])cc1-c1cn(C)c([*])n1,CC1=C(c2nc(-c3cccc(NC(=O)NCc4scnc4C)c3)cn2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c2cc(N[*])ccc2n(C)c1[*],CC1=C(c2nc3cc(NC(=O)NCc4scnc4C)ccc3n2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1(=O)CN([*])CCc2cc(NS(c3ccc([*])cc3)(=O)=O)ccc21,CC1=C(c2ccc(S(=O)(=O)Nc3ccc4c(c3)CCN(C(=O)NCc3scnc3C)CC4=O)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c12c(ccc(N[*])c1)Oc1c(cc([*])cc1)C21CCOCN1C,CC1=C(c2ccc3c(c2)C2(CCOCN2C)c2cc(NC(=O)NCc4scnc4C)ccc2O3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N)cc(Nc2ccc(N[*])cc2)c([*])c(C)n1,CC1=C(c2c(Nc3ccc(NC(=O)NCc4scnc4C)cc3)cc(N)nc2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1(=O)N(C)c2ccc(N[*])cc2Cc2c1cc([*])cc2,CC1=C(c2ccc3c(c2)C(=O)N(C)c2ccc(NC(=O)NCc4scnc4C)cc2C3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc2c(cc1)c(C)cc([*])n2,CC1=C(c2cc(C)c3ccc(NC(=O)NCc4scnc4C)cc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2cc(N[*])ccc2)cc([*])nc(C)c1,CC1=C(c2cc(Nc3cccc(NC(=O)NCc4scnc4C)c3)cc(C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(N)nc(N2CCN([*])CC2)c2cc([*])ccc12,CC1=C(c2ccc3nc(N)nc(N4CCN(C(=O)NCc5scnc5C)CC4)c3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1cc(N2CCN([*])CC2)cc(Nc2ncc(Cl)c([*])n2)c1,CC1=C(c2nc(Nc3cccc(N4CCN(C(=O)NCc5scnc5C)CC4)c3)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(C)cc(N2C3(CCN([*])CC3)C(=O)N(c3ccc([*])cc3)C2=O)cc1,CC1=C(c2ccc(N3C(=O)N(c4cccc(C)c4)C4(CCN(C(=O)NCc5scnc5C)CC4)C3=O)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC(c1c(Nc2cc(N[*])c(Cl)cc2)nc([*])nc1)(C)C,CC1=C(c2ncc(C(C)(C)C)c(Nc3ccc(Cl)c(NC(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1N([*])c2ccc(Cl)cc2-c2n(cc([*])n2)C1,CC1=C(c2cn3c(n2)-c2cc(Cl)ccc2N(C(=O)NCc2scnc2C)CC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1c(Nc2nc3ccc([*])cc3c(C)c2)ccc(Cl)c1,CC1=C(c2ccc3nc(Nc4ccc(Cl)cc4NC(=O)NCc4scnc4C)cc(C)c3c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1cc2cc(C)c([*])nc2cc1,CC1=C(c2nc3ccc(NC(=O)NCc4scnc4C)cc3cc2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])CCc2c(n(C)c3ccc([*])cc32)C1,CC1=C(c2ccc3c(c2)c2c(n3C)CN(C(=O)NCc3scnc3C)CC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])cc2c(c1)N(C(C)C[*])CC(=O)N(C(C)CO)CC2C,CC1=C(CC(C)N2CC(=O)N(C(C)CO)CC(C)c3cc(NC(=O)NCc4scnc4C)ccc32)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1c(Cl)cc(Cl)c(N2CCc3c(C)c([*])n(C)c3C2)c1,CC1=C(c2c(C)c3c(n2C)CN(c2cc(NC(=O)NCc4scnc4C)c(Cl)cc2Cl)CC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2cc(N[*])c(F)cc2)cc([*])ccn1,CC1=C(c2ccnc(Nc3ccc(F)c(NC(=O)NCc4scnc4C)c3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,O=c1c(N[*])cc(OCCN2CCC([*])CC2)c(N)c2c1c1c(c(=O)[nH]2)cccc1,CC1=C(C2CCN(CCOc3cc(NC(=O)NCc4scnc4C)c(=O)c4c([nH]c(=O)c5ccccc54)c3N)CC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N)cc(N2CCN([*])CC2)cc([*])c1,CC1=C(c2cc(N)cc(N3CCN(C(=O)NCc4scnc4C)CC3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1c(N[*])ccc2[nH]c([*])cc12,CC1=C(c2cc3cc(NC(=O)NCc4scnc4C)ccc3[nH]2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,CC1CN([*])C(C)CN1c1ccc([*])cc1,CC1=C(c2ccc(N3CC(C)N(C(=O)NCc4scnc4C)CC3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c12cc(N[*])ccc1OC(CN(C)Cc1ccc([*])cc1)C(C)CN(C(C)C)C2=O,CC1=C(c2ccc(CN(C)CC3Oc4ccc(NC(=O)NCc5scnc5C)cc4C(=O)N(C(C)C)CC3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1ccc2c(c(C)cc([*])n2)c1,CC1=C(c2cc(C)c3cc(NC(=O)NCc4scnc4C)ccc3n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(Nc2ccc(N[*])cc2)nc([*])c(C)cn1,CC1=C(c2nc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)ncc2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C(=O)(Nc1ccc(Cl)c(N[*])c1)CN1CCN([*])CC1,CC1=C(N2CCN(CC(=O)Nc3ccc(Cl)c(NC(=O)NCc4scnc4C)c3)CC2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[nH]1c(Nc2cc(N[*])ccc2)nc([*])n1,CC1=C(c2n[nH]c(Nc3cccc(NC(=O)NCc4scnc4C)c3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])CCc2c(ccc(Nc3ccc([*])cn3)c2)C1,CC1=C(c2ccc(Nc3ccc4c(c3)CCN(C(=O)NCc3scnc3C)C4)nc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,n1c(Nc2ccc(N[*])cc2)cc([*])cc1C,CC1=C(c2cc(C)nc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]N1c2c(cc(Cl)c(C)c2)-c2n(cc([*])n2)CC1,CC1=C(c2cn3c(n2)-c2cc(Cl)c(C)cc2N(C(=O)NCc2scnc2C)CC3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(C)nc(Nc2cc(N[*])ccc2C)c2c([nH]c([*])c2)n1,CC1=C(c2cc3c(Nc4cc(NC(=O)NCc5scnc5C)ccc4C)nc(C)nc3[nH]2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(=O)c(N[*])cc2c(cc1)C(=O)c1c([*])cccc1C2=O,CC1=C(c2cccc3c2C(=O)c2ccc(=O)c(NC(=O)NCc4scnc4C)cc2C3=O)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,C1(C)(C)c2c(c(N[*])ccc2)Nc2c(cc([*])cc2)C1,CC1=C(c2ccc3c(c2)CC(C)(C)c2cccc(NC(=O)NCc4scnc4C)c2N3)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1ccc(C)c(Nc2ccc([*])cc2)c1,CC1=C(c2ccc(Nc3cc(NC(=O)NCc4scnc4C)ccc3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N([*])c1cc2c(cc1)n(C)c([*])n2,CC1=C(c2nc3cc(NC(=O)NCc4scnc4C)ccc3n2C)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1cc2c(cc1N[*])CCc1c([*])cccc1C2=O,CC1=C(c2cccc3c2CCc2cc(NC(=O)NCc4scnc4C)ccc2C3=O)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1cc2c(cc1N[*])CCc1c(C(=O)N)nc([*])[nH]12,INVALID_INPUT_SMILES
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1nc(N2CC(N[*])CC2)cc([*])c1,CC1=C(c2ccnc(N3CCC(NC(=O)NCc4scnc4C)C3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,N1([*])CC(Cc2ccc([*])cc2)C1,CC1=C(c2ccc(CC3CN(C(=O)NCc4scnc4C)C3)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc(Nc2cc([*])nc(C)n2)ccc1,CC1=C(c2cc(Nc3cccc(NC(=O)NCc4scnc4C)c3)nc(C)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc2c(cc1)OC(CN(C)Cc1ccc([*])cc1)C(C)CN(C(C)CO)C2=O,CC1=C(c2ccc(CN(C)CC3Oc4ccc(NC(=O)NCc5scnc5C)cc4C(=O)N(C(C)CO)CC3C)cc2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,O1c2cc(N[*])ccc2C(=O)c2ccc([*])cc2C1,CC1=C(c2ccc3c(c2)COc2cc(NC(=O)NCc4scnc4C)ccc2C3=O)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]N1Cc2c(Nc3nc([*])c(Cl)cn3)cccc2C1,CC1=C(c2nc(Nc3cccc4c3CN(C(=O)NCc3scnc3C)C4)ncc2Cl)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N[*])ccc2c(C)cc(Nc3cc([*])ccc3)cc2c1,CC1=C(c2cccc(Nc3cc(C)c4ccc(NC(=O)NCc5scnc5C)cc4c3)c2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1ccc(Nc2nccc([*])n2)cc1,CC1=C(c2ccnc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,c1(N)nc(Nc2ccc(N[*])cc2)nc([*])c1,CC1=C(c2cc(N)nc(Nc3ccc(NC(=O)NCc4scnc4C)cc3)n2)C(C)N=N1
n1cSc(CNC(=O)*)c1C|n1nC(C)c(*)c1C,[*]Nc1cc(Cl)c(Nc2nc([*])ccn2)cc1,CC1=C(c2ccnc(Nc3ccc(NC(=O)NCc4scnc4C)cc3Cl)n2)C(C)N=N1
