input_smiles,linker,output_smiles
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(cc([*])c1)cnn2-c1ccc([*])cc1,CC1CCCN(Cc2ccc(-n3ncc4cc(-c5cccc(C6(C)CC(=O)NC(=O)C6)c5)ccc43)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc(Nc2ncc(C)c([*])n2)ccc1[*],Cc1cnc(Nc2ccc(CN3CCCC(C)C3)cc2)nc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,O=c1cc([*])nc2c(C)cc(OCC[*])cn21,Cc1cc(OCCCN2CCCC(C)C2)cn2c(=O)cc(-c3cccc(C4(C)CC(=O)NC(=O)C4)c3)nc12
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc(C[*])cc2c1c(=O)n(C)c1c2cc(O[*])cc1,CC1CCCN(COc2ccc3c(c2)c2cc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc2c(=O)n3C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(N[*])c2nccn2cc1-c1ccc(O[*])cc1,CC1CCCN(COc2ccc(-c3cc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c4nccn4c3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1nc([*])c2c(cc(CC[*])cc2)c1,CC1CCCN(CCCc2ccc3c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nncc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(ncnc1N[*])cc(OCC[*])cc2,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(c(C[*])c[nH]2)cc1C[*],CC1CCCN(CCc2ccc3[nH]cc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c(=O)n(C)cc(-c2ccc([*])cc2)c1,CC1CCCN(Cc2ccc(-c3cc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c(=O)n(C)c3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(N[*])ncnc1cc(OCC[*])cc2,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2c(cccc2)c(C(=O)NCC[*])cn1,CC1CCCN(CCCNC(=O)c2cnc(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)c3ccccc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(c(N[*])ncn1)cccc2OCC[*],CC1CCCN(CCCOc2cccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(N[*])c2c(nc1)cc(O[*])c(OC)c2,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ccnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc(Nc2nn3c(c([*])ccc3)n2)ccc1[*],CC1CCCN(Cc2ccc(Nc3nc4c(-c5cccc(C6(C)CC(=O)NC(=O)C6)c5)cccn4n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc(Nc2nc([*])nc3c2nco3)ccc1[*],CC1CCCN(Cc2ccc(Nc3nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc4ocnc34)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(N[*])ncnc2cc(O[*])c1,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(c1ccc2c(c1)c([*])n[nH]2)[*],CC1CCCN(CCc2ccc3[nH]nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,O(c1ccc2ccnc(N[*])c2c1)[*],CC1CCCN(COc2ccc3ccnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(CNc1cc(C)nc2c1cnn2C[*])[*],Cc1cc(NCCCN2CCCC(C)C2)c2cnn(Cc3cccc(C4(C)CC(=O)NC(=O)C4)c3)c2n1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(Nc2ncc(Cl)c(N[*])n2)ccc([*])c1,CC1CCCN(Cc2ccc(Nc3ncc(Cl)c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12nnc([*])n1ccc(OCC[*])c2,CC1CCCN(CCCOc2ccn3c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(N[*])c(C#N)cnc1cc(OCC[*])c(OC)c2,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)c(C#N)cnc2cc1OCCCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])cc2cc(OC)c(O[*])cc2nc1,COc1cc2cc(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)cnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2cc(F)c(O[*])cc2ncc1C#N,CC1CCCN(COc2cc3ncc(C#N)c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3cc2F)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(-c2ccnc([*])n2)ccc([*])cc1,CC1CCCN(Cc2ccc(-c3ccnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(Nc2cc([*])n[nH]2)ncc(CC[*])c1,CC1CCCN(CCCc2ccc(Nc3cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n[nH]3)nc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(c(C[*])n[nH]1)ccc(OCC[*])c2,CC1CCCN(CCCOc2ccc3c(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)n[nH]c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(-c2cnc([*])nc2)ccc([*])cc1,CC1CCCN(Cc2ccc(-c3cnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c([*])c(C)cnc1Nc1ccc([*])cc1,Cc1cnc(Nc2ccc(CN3CCCC(C)C3)cc2)nc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(Nc2cc([*])nn3ccnc32)ccc([*])c1,CC1CCCN(Cc2ccc(Nc3cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nn4ccnc34)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,o1c([*])nc(CC)c1C(=O)Nc1ccc([*])cc1,CCc1nc(-c2cccc(C3(C)CC(=O)NC(=O)C3)c2)oc1C(=O)Nc1ccc(CN2CCCC(C)C2)cc1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,o1c([*])nnc1-c1ccc([*])cc1,CC1CCCN(Cc2ccc(-c3nnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)o3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2c(ncn1)cc(O[*])cc2,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc(-c2cnc(N[*])nc2)ccc1[*],CC1CCCN(Cc2ccc(-c3cnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(c(C[*])nc(Cl)n1)cc(OCC[*])cc2,CC1CCCN(CCCOc2ccc3nc(Cl)nc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])ncc2cc(C[*])ccc2n1,CC1CCCN(CCc2ccc3nc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(ncnc1N[*])cc(OCC[*])cc2,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(c(C[*])n[nH]2)ccc1OCC[*],CC1CCCN(CCCOc2ccc3c(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)n[nH]c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12ncnc([*])c1cc(C)c(NC(=O)c1ccc([*])cc1)c2,Cc1cc2c(-c3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1NC(=O)c1ccc(CN2CCCC(C)C2)cc1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2c(ncn1)ccc(O[*])c2,CC1CCCN(COc2ccc3ncnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(ncnc1[*])cc(OC)c(OCC[*])c2,COc1cc2ncnc(-c3cccc(C4(C)CC(=O)NC(=O)C4)c3)c2cc1OCCCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(ncnc2[*])cc(OCC[*])c1,CC1CCCN(CCCOc2ccc3c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,N([*])c1c2ccn(CC[*])c2ncn1,CC1CCCN(CCCn2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc32)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(C(=O)Nc2cc([*])nn2C)ccc([*])cc1,CC1CCCN(Cc2ccc(C(=O)Nc3cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nn3C)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,N([*])c1cc2c(ncc(C#N)c2N[*])cc1,CC1CCCN(CNc2c(C#N)cnc3ccc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,N([*])c1c2cccn2nc(-c2ccc(O[*])cc2)c1,CC1CCCN(COc2ccc(-c3cc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c4cccn4n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2cc(OC)c(O[*])cc2ncn1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12nc([*])n(C)c1cccc2C(O)[*],CC1CCCN(CC(O)c2cccc3c2nc(-c2cccc(C4(C)CC(=O)NC(=O)C4)c2)n3C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2c(ncc1)cc(OCC[*])cc2,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,o1c([*])ccc1-c1ccc([*])cc1,CC1CCCN(Cc2ccc(-c3ccc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)o3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(N[*])ncnc1cc(O[*])cc2,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Cc1c2c(ccc1)CC(C[*])n1c3c(cccc3)cc12,CC1CCCN(CCC2Cc3cccc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3-c3cc4ccccc4n32)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Cc1c2ccccc2c(Nc2ccc([*])cc2)nc1,CC1CCCN(Cc2ccc(Nc3ncc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c4ccccc34)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c([*])c(C)cnc1Nc1ccc([*])cc1,Cc1cnc(Nc2ccc(CN3CCCC(C)C3)cc2)nc1-c1cccc(C2(C)CC(=O)NC(=O)C2)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(-c2[nH]nc([*])c2)ccc([*])c1,CC1CCCN(Cc2ccc(-c3cc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n[nH]3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(c([*])n[nH]1)ccc(NC([*])=O)c2,CC1CCCN(CC(=O)Nc2ccc3c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n[nH]c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c([*])n[nH]c1ccc(CC[*])c2,CC1CCCN(CCCc2ccc3[nH]nc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]c1cnc(Nc2cccc([*])c2)nc1,CC1CCCN(Cc2cccc(Nc3ncc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)cn3)c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c(N[*])c2c(nc1)ccc(O[*])c2,CC1CCCN(COc2ccc3ncnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C1c2c([*])nnn2CCC1c1ccc([*])cc1,CC1CCCN(Cc2ccc(C3CCn4nnc(-c5cccc(C6(C)CC(=O)NC(=O)C6)c5)c4C3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2cc(OC)c(OCC[*])cc2ncn1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCCCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1ncnc2cc(O[*])ccc21,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(F)(CNc1nc(N[*])nc2ccc(O[*])cc12)[*],"INVALID_LINKER(wildcards=3, expected 2)"
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])ccnc2cc(O[*])ccc12,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(C[*])c1nc2cc(OC)cc(O[*])c2cc1,COc1cc(OCN2CCCC(C)C2)c2ccc(CCc3cccc(C4(C)CC(=O)NC(=O)C4)c3)nc2c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])ncnc2cc(OCC[*])ccc12,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(c(C[*])c1)ccc(O[*])c2,CC1CCCN(COc2ccc3c(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cccc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(c1cc2c(cc1)c(=O)n(C[*])cn2)[*],CC1CCCN(CCc2ccc3c(=O)n(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(ncc(C[*])c2)cc(OC)c1OCC[*],COc1cc2ncc(Cc3cccc(C4(C)CC(=O)NC(=O)C4)c3)cc2cc1OCCCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,O(c1ccc2c(nc(N[*])n2C)c1)CC[*],CC1CCCN(CCCOc2ccc3c(c2)nc(Nc2cccc(C4(C)CC(=O)NC(=O)C4)c2)n3C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n12ncnc([*])c1cc(C)c2-c1cc(F)c([*])cc1,Cc1cc2c(-c3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnn2c1-c1ccc(CN2CCCC(C)C2)c(F)c1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c(-c2cnc([*])nc2)ccc([*])c1,CC1CCCN(Cc2ccc(-c3cnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)nc3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(c(C[*])c1)ncc(C(NCC[*])=O)n2,CC1CCCN(CCCNC(=O)c2cnc3c(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cccc3n2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2c(ncc1)cc(OCC[*])cc2,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(nc(N[*])nc1)ccc([*])c2,CC1CCCN(Cc2ccc3nc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Cc1[nH]nc(Nc2ccc([*])cc2)c1,CC1CCCN(Cc2ccc(Nc3cc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)[nH]n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(ncnc2[*])ccc1OCC[*],CC1CCCN(CCCOc2ccc3ncnc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])ncnc2cc(OCC[*])ccc12,CC1CCCN(CCCOc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])nc(Nc2ccc([*])cc2)ncc1,CC1CCCN(Cc2ccc(Nc3nccc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]c1c(C)nn2c1cc(C)nc2Nc1ccc([*])cc1,Cc1cc2c(-c3cccc(C4(C)CC(=O)NC(=O)C4)c3)c(C)nn2c(Nc2ccc(CN3CCCC(C)C3)cc2)n1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2c(ncc1)cc(OC)c(O[*])c2,COc1cc2nccc(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)c2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C(c1cc2c(ccc([*])c2)nc1)[*],CC1CCCN(CCc2cnc3ccc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)cc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C([*])n1c2ccc(OCC[*])cc2cc1,CC1CCCN(CCCOc2ccc3c(ccn3Cc3cccc(C4(C)CC(=O)NC(=O)C4)c3)c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(nc(C[*])n1C)ccc(C[*])n2,CC1CCCN(CCc2ccc3nc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)n(C)c3n2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(N[*])c2c(ccc(O[*])c2)ncn1,CC1CCCN(COc2ccc3ncnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Cc1c2ccc(OCC[*])cc2[nH]n1,CC1CCCN(CCCOc2ccc3c(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)n[nH]c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1ncnc2cc(O[*])ccc12,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]CCc1nc2c(ccc(C(=O)[*])c2)n1C,CC1CCCN(CC(=O)c2ccc3c(c2)nc(CCc2cccc(C4(C)CC(=O)NC(=O)C4)c2)n3C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1(Nc2nc([*])c(Cl)cn2)ccc([*])cc1,CC1CCCN(Cc2ccc(Nc3ncc(Cl)c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1c2c(N[*])ncnc2cc(O[*])c1,CC1CCCN(COc2ccc3c(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ncnc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,n1c2c(c([*])nc1)cc(OC)c(O[*])c2,COc1cc2c(-c3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]c1nc(Nc2ccc([*])cc2)ncc1,CC1CCCN(Cc2ccc(Nc3nccc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,C([*])c1[nH]nc(Nc2ccc([*])cc2)c1,CC1CCCN(Cc2ccc(Nc3cc(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)[nH]n3)cc2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(N[*])ncnc1ccc(OCC[*])c2,CC1CCCN(CCCOc2ccc3ncnc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)c3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c1cc2c(c(C[*])c1)ccc(O[*])c2,CC1CCCN(COc2ccc3c(Cc4cccc(C5(C)CC(=O)NC(=O)C5)c4)cccc3c2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12cc([*])[nH]c1nccc2C(=O)C[*],CC1CCCN(CCC(=O)c2ccnc3[nH]c(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)cc23)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12cc([*])ccc1ncc(C[*])n2,CC1CCCN(CCc2cnc3ccc(-c4cccc(C5(C)CC(=O)NC(=O)C5)c4)cc3n2)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,N([*])c1c2c(ncc1)cc(OCC[*])c(OC)c2,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ccnc2cc1OCCCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2cc(OC)c(O[*])cc2ncn1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,[*]Nc1c2cc(OC)c(O[*])cc2ncn1,COc1cc2c(Nc3cccc(C4(C)CC(=O)NC(=O)C4)c3)ncnc2cc1OCN1CCCC(C)C1
N1C(=O)CC(C)(c2cccc(*)c2)CC1(=O)|CC1CCCN(C*)C1,c12c(ccc(N[*])c1)n(CC[*])nc2,CC1CCCN(CCCn2ncc3cc(Nc4cccc(C5(C)CC(=O)NC(=O)C5)c4)ccc32)C1
