input_smiles,linker,output_smiles
*c1ccccc1|*c1ccccc1,C([*])Cn1c2nc(N[*])nc3c2c(=O)n(CCOC)c(N)c3n1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c12c3ccccc3n(C[*])c1c[n+](C[*])c[n+]2C,C[n+]1c[n+](Cc2ccccc2)cc2c1c1ccccc1n2Cc1ccccc1
*c1ccccc1|*c1ccccc1,[nH]1c(=S)n2nc(-c3cn(C[*])nn3)[nH]c2c1[*],S=c1[nH]c(-c2ccccc2)c2[nH]c(-c3cn(Cc4ccccc4)nn3)nn12
*c1ccccc1|*c1ccccc1,N(c1c2c([nH]n1)cc([*])cc2)C(=O)C[*],O=C(Cc1ccccc1)Nc1n[nH]c2cc(-c3ccccc3)ccc12
*c1ccccc1|*c1ccccc1,c1(OCC)nn(C[*])c2nc(NC3CCN(CC[*])CC3)nc(N3CCCCC3)c12,CCOc1nn(Cc2ccccc2)c2nc(NC3CCN(CCc4ccccc4)CC3)nc(N3CCCCC3)c12
*c1ccccc1|*c1ccccc1,C([*])C1(O)C2N(CCN([*])CC2)CC1,OC1(Cc2ccccc2)CCN2CCN(c3ccccc3)CCC21
*c1ccccc1|*c1ccccc1,C(C[*])(c1cncn1Cc1c[n+](C[*])ccc1)CC(O)=O,O=C(O)CC(Cc1ccccc1)c1cncn1Cc1ccc[n+](Cc2ccccc2)c1
*c1ccccc1|*c1ccccc1,c1c([*])c2n(c3cc[n+](C[*])cc3c2)c(C(OC)=O)c1C,COC(=O)c1c(C)cc(-c2ccccc2)c2cc3c[n+](Cc4ccccc4)ccc3n12
*c1ccccc1|*c1ccccc1,o1c(C(c2n[nH]c([*])c2)=O)nc2ccc(O)c([*])c12,O=C(c1cc(-c2ccccc2)[nH]n1)c1nc2ccc(O)c(-c3ccccc3)c2o1
*c1ccccc1|*c1ccccc1,[*]C1CC12CCN(CCCSc1n(C)c([*])nn1)C2,Cn1c(SCCCN2CCC3(CC3c3ccccc3)C2)nnc1-c1ccccc1
*c1ccccc1|*c1ccccc1,C12=NN=Cc3[nH]c([*])cc31c1c(cccc1)N=C2NC(C[*])C(O)=O,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1ccc2n(C[*])c(NC3CCN(CCOc4ccccc4[*])CC3)nc2c1,c1ccc(Cn2c(NC3CCN(CCOc4ccccc4-c4ccccc4)CC3)nc3ccccc32)cc1
*c1ccccc1|*c1ccccc1,N1([*])CCN(CCCCOc2cc3oc([*])cc(=O)c3cc2)CC1,O=c1cc(-c2ccccc2)oc2cc(OCCCCN3CCN(c4ccccc4)CC3)ccc12
*c1ccccc1|*c1ccccc1,O=C(c1ccc([*])o1)NN1C(=O)C(=Cc2ccc([*])o2)SC1=S,O=C(NN1C(=O)C(=Cc2ccc(-c3ccccc3)o2)SC1=S)c1ccc(-c2ccccc2)o1
*c1ccccc1|*c1ccccc1,n1(CC=C)c2c(nc(CN3CCN([*])CC3)nc2N)nc1[*],C=CCn1c(-c2ccccc2)nc2nc(CN3CCN(c4ccccc4)CC3)nc(N)c21
*c1ccccc1|*c1ccccc1,n1n2c(=O)cc(C[*])c(C(O)=O)c2c(N2CCN([*])CC2)o1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,O=c1c(=O)c([*])c1N1C(C)C(=O)N(Cc2nnn(C[*])c2)C1,CC1C(=O)N(Cc2cn(Cc3ccccc3)nn2)CN1c1c(-c2ccccc2)c(=O)c1=O
*c1ccccc1|*c1ccccc1,C1N2C(CCc3ccccc3[n+]2CC[*])CN1Cc1nc([*])oc1C#N,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1(-c2nc3n(nc(N[*])s3)c(=O)c2)nc([*])c(N)[nH]1,Nc1[nH]c(-c2cc(=O)n3nc(Nc4ccccc4)sc3n2)nc1-c1ccccc1
*c1ccccc1|*c1ccccc1,C12(CC([*])C(OC)=O)OOC1C1C=CC3OC15C(C(OC(C)=O)CC2O)CC3C=Cc1ccc([*])cn1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(n1cc([*])oc1=O)Nc1nc(-c2ccc(NC(=O)NCCCC[*])cc2)cs1,O=C(NCCCCc1ccccc1)Nc1ccc(-c2csc(NCn3cc(-c4ccccc4)oc3=O)n2)cc1
*c1ccccc1|*c1ccccc1,c1(NC(=O)C(NC(C(N)C[*])=O)Cc2ccccc2)nc(NCC[*])nc(NC(C(N)=O)C(C)C)c1,CC(C)C(Nc1cc(NC(=O)C(Cc2ccccc2)NC(=O)C(N)Cc2ccccc2)nc(NCCc2ccccc2)n1)C(N)=O
*c1ccccc1|*c1ccccc1,N=C(Nc1ccc(-c2ccc([*])cc2)cc1)NC(C(O)C(=O)N)C[*],N=C(Nc1ccc(-c2ccc(-c3ccccc3)cc2)cc1)NC(Cc1ccccc1)C(O)C(N)=O
*c1ccccc1|*c1ccccc1,c1([*])cc2c(c3c(n2C(CN2CCN([*])CC2)O1)c1ccccc1)CC3,C1=C(c2ccccc2)OC(CN2CCN(c3ccccc3)CC2)n2c1c1c(c2-c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,C1C(NCC(C)[*])CC(=O)N(Cc2cn(C[*])nn2)C1,CC(CNC1CCN(Cc2cn(Cc3ccccc3)nn2)C(=O)C1)c1ccccc1
*c1ccccc1|*c1ccccc1,[*]CCNC(=O)c1cnc(-n2nc([*])nn22)cc1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(C[*])(c1ncc(-c2n3cc(-c4ccc(NC(=O)C[*])cc4)cnc3[nH]2)nc1)O,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c12cnccc1nc(N[*])c1cnn(CCC[*])c-12,c1ccc(CCCn2ncc3c(Nc4ccccc4)nc4ccncc4c32)cc1
*c1ccccc1|*c1ccccc1,c1c(NC(=O)C[*])n(C2CCCC2)c(C(=O)Nc2cn(C[*])nc2)c1,O=C(Cc1ccccc1)Nc1ccc(C(=O)Nc2cnn(Cc3ccccc3)c2)n1C1CCCC1
*c1ccccc1|*c1ccccc1,n1c[nH]c(NC(C(NC(c2cc([*])ccc2)=O)Cc2ccc(C(=O)O)n2CCC)=O)c1[*],CCCn1c(CC(NC(=O)c2cccc(-c3ccccc3)c2)C(=O)Nc2[nH]cnc2-c2ccccc2)ccc1C(=O)O
*c1ccccc1|*c1ccccc1,n1(C[*])c(NC(C)C)c2c(=O)oc(CC[*])nc2c1,CC(C)Nc1c2c(=O)oc(CCc3ccccc3)nc2cn1Cc1ccccc1
*c1ccccc1|*c1ccccc1,c1c(C=C2C(=O)N(C(C(=O)O)C[*])C(=S)N2)ccc([*])c1,O=C(O)C(Cc1ccccc1)N1C(=O)C(=Cc2ccc(-c3ccccc3)cc2)NC1=S
*c1ccccc1|*c1ccccc1,c1cc2c(c3cc[n+](CC[*])c14)CCN1C3=CC(=O)C(CC(C)[*])=NN1C2,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,O=C(Nc1scc([*])n1)CCn1c(=O)c2c([*])csc2nc1,O=C(CCn1cnc2scc(-c3ccccc3)c2c1=O)Nc1nc(-c2ccccc2)cs1
*c1ccccc1|*c1ccccc1,C(C)N(CN)NC(c1c2cccc(-c3ccc([*])cc3)c2[n+]([O-])c(C)c1)C[*],CCN(CN)NC(Cc1ccccc1)c1cc(C)[n+]([O-])c2c(-c3ccc(-c4ccccc4)cc3)cccc12
*c1ccccc1|*c1ccccc1,O=C(Nc1nn(C[*])cc1)Cc1n[n+]([O-])c2c(C)nn(C[*])c(=O)c2n1,Cc1nn(Cc2ccccc2)c(=O)c2nc(CC(=O)Nc3ccn(Cc4ccccc4)n3)n[n+]([O-])c12
*c1ccccc1|*c1ccccc1,n1c(O)c2c3c(c([*])nn2cn1)c1c(c3)N([*])CCC1,Oc1nncn2nc(-c3ccccc3)c3c4c(cc-3c12)N(c1ccccc1)CCC4
*c1ccccc1|*c1ccccc1,c1cc(CC(COC(CC[*])=O)C(=O)OC(=S)N2CCN([*])CC2)ccc1,O=C(CCc1ccccc1)OCC(Cc1ccccc1)C(=O)OC(=S)N1CCN(c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,C(OC1=NC(N2CCN([*])CC2)Cc2cc3c(cc21)OCO3)([*])C(=O)N,NC(=O)C(OC1=NC(N2CCN(c3ccccc3)CC2)Cc2cc3c(cc21)OCO3)c1ccccc1
*c1ccccc1|*c1ccccc1,C(OCCN1CCN([*])CC1)COc1ccc2c(=O)cc([*])oc2c1,O=c1cc(-c2ccccc2)oc2cc(OCCOCCN3CCN(c4ccccc4)CC3)ccc12
*c1ccccc1|*c1ccccc1,Oc1cc2c(c(-n3nc([*])n3C)c(=O)[nH]c(=O)c2C(C)C)cc1[*],CC(C)c1c(=O)[nH]c(=O)c(-n2nc(-c3ccccc3)n2C)c2cc(-c3ccccc3)c(O)cc12
*c1ccccc1|*c1ccccc1,c1cc2c([*])cn(C)c2oc1=O)CCN(C)Cc1oc([*])nn1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,O=C(C1N(C(NC(C(NC(C(=O)Nc2sc([*])cn2)=O)Cc2ccccc2)=O)C(C)C)CCC1)N(C(C)C)CC[*],CC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(=O)Nc1ncc(-c2ccccc2)s1)N1CCCC1C(=O)N(CCc1ccccc1)C(C)C
*c1ccccc1|*c1ccccc1,c1c(C(C(NC(=O)C=Cc2ccc([*])cc2)C(=O)N(C)CCC)=O)ccc([*])c1,CCCN(C)C(=O)C(NC(=O)C=Cc1ccc(-c2ccccc2)cc1)C(=O)c1ccc(-c2ccccc2)cc1
*c1ccccc1|*c1ccccc1,Oc1cc2c3c(n(C[*])c4c([n+](CCC)c13)c[n+](C[*])cc2)C,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C1C2(C(=O)N(Cc3ccc(F)cc3)CN1CC[*])CCC(Cn1c(C)nnc1[*])=N2,Cc1nnc(-c2ccccc2)n1CC1=NC2(CC1)CN(CCc1ccccc1)CN(Cc1ccc(F)cc1)C2=O
*c1ccccc1|*c1ccccc1,C(N)(C[*])(c1c(=O)[nH]c(SCCC)nc1N1CCN([*])CC1)C,CCCSc1nc(N2CCN(c3ccccc3)CC2)c(C(C)(N)Cc2ccccc2)c(=O)[nH]1
*c1ccccc1|*c1ccccc1,C(C1=C2N(CCC3=C(c4ccc([*])cc4)CS3)C(=O)N=CN2C(C[*])C1C)=O,CC1C(C=O)=C2N(CCC3=C(c4ccc(-c5ccccc5)cc4)CS3)C(=O)N=CN2C1Cc1ccccc1
*c1ccccc1|*c1ccccc1,N(C(=O)C(C1CCC(CC(C)n2nnc(C#C[*])c2)O1)C)C(=O)CCC[*],CC(C(=O)NC(=O)CCCc1ccccc1)C1CCC(CC(C)n2cc(C#Cc3ccccc3)nn2)O1
*c1ccccc1|*c1ccccc1,c1cc(NC(C[*])=O)ccc1-n1nc([*])ccc1=O,O=C(Cc1ccccc1)Nc1ccc(-n2nc(-c3ccccc3)ccc2=O)cc1
*c1ccccc1|*c1ccccc1,n1n2c(C(=O)NC(Cn2nnc([*])c2)=O)nnn1C[*],INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C1(C[*])CN2C(Oc3c(cc([*])cc3)C2=O)C1O,O=C1c2cc(-c3ccccc3)ccc2OC2C(O)C(Cc3ccccc3)CN12
*c1ccccc1|*c1ccccc1,C1CC(c2n[nH]c([*])c2)CCN1CC[*],c1ccc(CCN2CCC(c3cc(-c4ccccc4)[nH]n3)CC2)cc1
*c1ccccc1|*c1ccccc1,c1(C(N(C)COC(=O)c2nnn(C[*])c2)c2n(C[*])c3ccccc3n2)ccccc1,CN(COC(=O)c1cn(Cc2ccccc2)nn1)C(c1ccccc1)c1nc2ccccc2n1Cc1ccccc1
*c1ccccc1|*c1ccccc1,c1(SC)nc2c(cnn2CC[*])c2nc([*])nn12,CSc1nc2c(cnn2CCc2ccccc2)c2nc(-c3ccccc3)nn12
*c1ccccc1|*c1ccccc1,N1C(C=Nc2scc([*])n2)c2c(cccc2)N(CCC(=O)c2ccc([*])cc2)C1=O,O=C(CCN1C(=O)NC(C=Nc2nc(-c3ccccc3)cs2)c2ccccc21)c1ccc(-c2ccccc2)cc1
*c1ccccc1|*c1ccccc1,c1cc(C=CC(=O)Nc2sc(CCCCc3c4cc(NC(=O)CCC[*])ccc4nc(NCc4ccccc4)c34)cn(C[*])c2=O)ccc1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(n1c2c(C=C[*])c[n+](CC)c(=O)n2nc1)[*],CC[n+]1cc(C=Cc2ccccc2)c2n(Cc3ccccc3)cnn2c1=O
*c1ccccc1|*c1ccccc1,n1c([*])csc1NN=CCC#Cc1cc2c(N(C)[*])ncnc2cc1,CN(c1ccccc1)c1ncnc2ccc(C#CCC=NNc3nc(-c4ccccc4)cs3)cc12
*c1ccccc1|*c1ccccc1,c1(CC(C)(C(=O)NC(C)C)NCC(N(C)C)C(C[*])=O)n2c(ccc([*])c2)nc1,CC(C)NC(=O)C(C)(Cc1cnc2ccc(-c3ccccc3)cn12)NCC(C(=O)Cc1ccccc1)N(C)C
*c1ccccc1|*c1ccccc1,c1c(OCc2oc([*])cc2)cc2oc([*])cc(=O)c2c1O,O=c1cc(-c2ccccc2)oc2cc(OCc3ccc(-c4ccccc4)o3)cc(O)c12
*c1ccccc1|*c1ccccc1,C(c1c(N(C)S(=O)(c2ccc(C#CC)cc2)C(=O)OCc2[n+](C)c(C#C[*])c(N)nc2O)c(C)cc(OC)c1)(N)C[*],CC#Cc1ccc([SH](=O)(C(=O)OCc2c(O)nc(N)c(C#Cc3ccccc3)[n+]2C)N(C)c2c(C)cc(OC)cc2C(N)Cc2ccccc2)cc1
*c1ccccc1|*c1ccccc1,[*]c1cc(C(O)c2c(-n3cnn(C[*])c3=O)ncc(OC)c2)no1,COc1cnc(-n2cnn(Cc3ccccc3)c2=O)c(C(O)c2cc(-c3ccccc3)on2)c1
*c1ccccc1|*c1ccccc1,CCC(C(=O)OCc1n2c(nn1)c1c(c(=O)n(C[*])c(=O)n1C)nc2)[*],CCC(C(=O)OCc1nnc2c3c(ncn12)c(=O)n(Cc1ccccc1)c(=O)n3C)c1ccccc1
*c1ccccc1|*c1ccccc1,O=C1C(=Cc2oc([*])nn2)N=NC1CC[*],O=C1C(=Cc2nnc(-c3ccccc3)o2)N=NC1CCc1ccccc1
*c1ccccc1|*c1ccccc1,n12nc([*])cc1c1cc[n+](C[*])c1ccc2,c1ccc(C[n+]2ccc3c4cc(-c5ccccc5)nn4cccc2-3)cc1
*c1ccccc1|*c1ccccc1,c1c2c(=O)c(C)c([*])oc2c(OC)cc1OCc1[n+]([O-])on[n+]1[*],COc1cc(OCc2[n+](-c3ccccc3)no[n+]2[O-])cc2c(=O)c(C)c(-c3ccccc3)oc12
*c1ccccc1|*c1ccccc1,c1([*])ncn2c1COc1c(cccc1Nc1scc([*])n1)C2,c1ccc(-c2csc(Nc3cccc4c3OCc3c(-c5ccccc5)ncn3C4)n2)cc1
*c1ccccc1|*c1ccccc1,c1c2c(N)[n+](C[*])cn2c(-n2ccc([*])n2)nc1O,Nc1c2cc(O)nc(-n3ccc(-c4ccccc4)n3)n2c[n+]1Cc1ccccc1
*c1ccccc1|*c1ccccc1,c1cccc2c1c[n+](C[*])c1c3ccc4c(ccn3C[*])c(C)[n+]1-2,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1nc(N2CC3(CC([*])C3)C2)n(C[*])c1,c1ccc(Cn2ccnc2N2CC3(CC(c4ccccc4)C3)C2)cc1
*c1ccccc1|*c1ccccc1,[*]c1cc2nc3cc(-n4cnc5c(onc4[*])[n+]4C4CC4)ccc3[nH]c2c1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,Oc1ccc([*])cc1C(=O)OCCCc1[n+](C)n(C[*])cn1,C[n+]1c(CCCOC(=O)c2cc(-c3ccccc3)ccc2O)ncn1Cc1ccccc1
*c1ccccc1|*c1ccccc1,N(CCc1c(C)n2c(c(-c3ccncc3)nc(C(=O)NC(C(=O)O)C[*])c2)c1)[*],Cc1c(CCNc2ccccc2)cc2c(-c3ccncc3)nc(C(=O)NC(Cc3ccccc3)C(=O)O)cn12
*c1ccccc1|*c1ccccc1,c1cc2c3c(cccc3)n(C[*])c2c(CNc2c(=O)[nH]c(=O)n(C[*])n2)n1,O=c1[nH]c(=O)n(Cc2ccccc2)nc1NCc1nccc2c3ccccc3n(Cc3ccccc3)c12
*c1ccccc1|*c1ccccc1,c1cc(CCc2ccc(C[n+]3c4c(c(NC(C(C(N)O)=O)=O)c(CC[*])c4)cc(C=CC(Nc4ccccc4[*])=O)cc3N)cc2)ccc1,Nc1cc(C=CC(=O)Nc2ccccc2-c2ccccc2)cc2c(NC(=O)C(=O)C(N)O)c(CCc3ccccc3)cc-2[n+]1Cc1ccc(CCc2ccccc2)cc1
*c1ccccc1|*c1ccccc1,C(c1cccc(Oc2c([*])cnc(N)c2C(OCC2CC2[*])=O)c1)C(=O)N,NC(=O)Cc1cccc(Oc2c(-c3ccccc3)cnc(N)c2C(=O)OCC2CC2c2ccccc2)c1
*c1ccccc1|*c1ccccc1,[*]CC1CCN2CCN([*])CC21CCc1ccc(O)c(O)[n+]1c1ccccc1,Oc1ccc(CCC23CN(c4ccccc4)CCN2CCC3Cc2ccccc2)[n+](-c2ccccc2)c1O
*c1ccccc1|*c1ccccc1,c1[n+](C[*])ccc(NC(=N)=Nc2ccc(C(OCC=Cc3noc([*])c3)=O)cc2)c1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1c(-c2nn3c(OCCC[*])c4c(cccc4)n3n2)ccc([*])c1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,s1c(=O)c2c(ncn3C2C(O)C(O)CC3[n+]2ccc([*])cc2C)cc1NC(=O)CC[*],Cc1cc(-c2ccccc2)cc[n+]1C1CC(O)C(O)C2c3c(cc(NC(=O)CCc4ccccc4)sc3=O)N=CN21
*c1ccccc1|*c1ccccc1,c1(C=C2C(=O)Nc3c3oc([*])cc3NC2[S+]2CCCC2)cc[n+](C[*])cc1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,n12cccc(C)c1[n+](C[*])c(C(=O)OCCN(C)CC[*])c2C,Cc1cccn2c(C)c(C(=O)OCCN(C)CCc3ccccc3)[n+](Cc3ccccc3)c12
*c1ccccc1|*c1ccccc1,C1(C(=O)O)C(c2ccc([*])cc2)C2CN(C)CCN2c2c1cc(N[*])cc2,CN1CCN2c3ccc(Nc4ccccc4)cc3C(C(=O)O)C(c3ccc(-c4ccccc4)cc3)C2C1
*c1ccccc1|*c1ccccc1,Brc1cccc2c1CN(CC[*])C(=O)C21CN(CC[*])CCC1,O=C1N(CCc2ccccc2)Cc2c(Br)cccc2C12CCCN(CCc1ccccc1)C2
*c1ccccc1|*c1ccccc1,c1([*])ccc(CCCCN2CCN([*])CC2)o1,c1ccc(-c2ccc(CCCCN3CCN(c4ccccc4)CC3)o2)cc1
*c1ccccc1|*c1ccccc1,c1c(=O)c2c(O)cc3c4c(c(=O)c([*])c[n+](C)c5c32)c(O)c1CCNC(=O)C(CC)[*],INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,CCc1n2c3c(c[n+](C[*])cc13)c1nc([*])nc-1cn2,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,N(C(C[*])C(=O)OC)(CC(=O)N(c1ccc(COc2ccc3c(c2)oc([*])c3)c(OC(C)C)n1)C)C,COC(=O)C(Cc1ccccc1)N(C)CC(=O)N(C)c1ccc(COc2ccc3cc(-c4ccccc4)oc3c2)c(OC(C)C)n1
*c1ccccc1|*c1ccccc1,N(C(COC(C[*])=O)=O)C(=O)c1ccc(-c2nn(C[*])c3ccccc23)cc1,O=C(COC(=O)Cc1ccccc1)NC(=O)c1ccc(-c2nn(Cc3ccccc3)c3ccccc23)cc1
*c1ccccc1|*c1ccccc1,C1(CN2C3CC(N(C)C(C[*])=O)CC3CC2)c2c(ccc(OCc3onc([*])n3)c2)=NC1[S+](O)CC(O)C,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,c1c2c(oc(=O)n2CC[*])cc([*])c1,O=c1oc2cc(-c3ccccc3)ccc2n1CCc1ccccc1
*c1ccccc1|*c1ccccc1,C1CCN2CC3C14C1CC([*])C4OC31CN2C(=O)C[*],O=C(Cc1ccccc1)N1CC23OC4C(c5ccccc5)CC2C42CCCN1CC32
*c1ccccc1|*c1ccccc1,c1c(C[n+]2cn(CC[*])c3ccccc23)ccc2c1CC(CC[*])(CN)CC2,NCC1(CCc2ccccc2)CCc2ccc(C[n+]3cn(CCc4ccccc4)c4ccccc43)cc2C1
*c1ccccc1|*c1ccccc1,N12C(=O)NCN(C(Sc3cc[n+](Cc4nn[nH]c4C[*])cc3)=[N+](c3cc[n+](C[*])cc3)c1)C2(C)C,CC1(C)N2C[N+](c3cc[n+](Cc4ccccc4)cc3)=C(Sc3cc[n+](Cc4nn[nH]c4Cc4ccccc4)cc3)N1CNC2=O
*c1ccccc1|*c1ccccc1,[*]CC(C(=O)O)N1CCN(C(Oc2ccccc2[*])C)CC1,CC(Oc1ccccc1-c1ccccc1)N1CCN(C(Cc2ccccc2)C(=O)O)CC1
*c1ccccc1|*c1ccccc1,C1(C[*])NC(=O)c2nn(C[*])cc2N(C(=O)c2c(O)cc(O)cc2)C1,O=C1NC(Cc2ccccc2)CN(C(=O)c2ccc(O)cc2O)c2cn(Cc3ccccc3)nc21
*c1ccccc1|*c1ccccc1,N1(C(c2cn(C[*])nn2)=O)CCN([*])c2c1cc(N)cc2,Nc1ccc2c(c1)N(C(=O)c1cn(Cc3ccccc3)nn1)CCN2c1ccccc1
*c1ccccc1|*c1ccccc1,c1c(NC(C[*])=O)nn2c1nnc1cc([*])ncc21,O=C(Cc1ccccc1)Nc1cc2nnc3cc(-c4ccccc4)ncc3n2n1
*c1ccccc1|*c1ccccc1,C(n1nnnc1C(c1ccc([*])cc1)C)c1c[n+](C[*])sc1CO,CC(c1ccc(-c2ccccc2)cc1)c1nnnn1Cc1c[n+](Cc2ccccc2)sc1CO
*c1ccccc1|*c1ccccc1,S(c1nc2c3c(nc(N[*])n3c2n1)nn(CC)c1)cc2c3c(n(C[*])c2c1)CCC3,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(O)(C(C[*])NCc1nnn(Cc2cc([*])ccc2)c1)=O,O=C(O)C(Cc1ccccc1)NCc1cn(Cc2cccc(-c3ccccc3)c2)nn1
*c1ccccc1|*c1ccccc1,c1[nH]c(-c2cc3c([nH]c(C[*])n3)cc2)c([*])n1,c1ccc(Cc2nc3cc(-c4[nH]cnc4-c4ccccc4)ccc3[nH]2)cc1
*c1ccccc1|*c1ccccc1,c12n(c(N3CCC([*])CC3)ncc1C(=O)N1CCN([*])CC1)c(C)cs2,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,CC1(C(Nc2ccc(C=Cc3cc4c(cc3)ccc(NC(=O)CCN[*])n4)cc2)=O)C([*])C1,CC1(C(=O)Nc2ccc(C=Cc3ccc4ccc(NC(=O)CCNc5ccccc5)nc4c3)cc2)CC1c1ccccc1
*c1ccccc1|*c1ccccc1,c1c(-c2cc(-c3cnn(CC[*])c3)ccn2)c([*])sn1,c1ccc(CCn2cc(-c3ccnc(-c4cnsc4-c4ccccc4)c3)cn2)cc1
*c1ccccc1|*c1ccccc1,c1([*])nnc(CSC(=C2C(=O)N(CC[*])C(N)=C2c2occc2)NC(N)=O)c1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C([*])CCC12c3cc(O)ccc3OC1CN(CC[*])CC2,Oc1ccc2c(c1)C1(CCCc3ccccc3)CCN(CCc3ccccc3)CC1O2
*c1ccccc1|*c1ccccc1,c1ccc2[n+](Cc3ccc(CCCc4ccc(C[n+]5c5c(c(N(C)C)ccc6)[n+](C[*])cc4)cc4)cc3)ccc(NC(=O)C[*])c1[N+]2([O-])C,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,O=C1N(C(c2cnccc2)=O)Cc2c3c([nH]c3-c1cc([*])cc2)C(C)([*])C(=O)N,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(Cc1nnc([*])o1)c1nnn(C[*])c1,c1ccc(Cn2cc(CCc3nnc(-c4ccccc4)o3)nn2)cc1
*c1ccccc1|*c1ccccc1,c1(-c2ccc(OCC(N3CCN([*])CC3)=O)cc2)cc(NC(=O)C[*])c(OC)cc1,COc1ccc(-c2ccc(OCC(=O)N3CCN(c4ccccc4)CC3)cc2)cc1NC(=O)Cc1ccccc1
*c1ccccc1|*c1ccccc1,C(N1C2CCC1CC(c1cc([*])c(=O)n(O)c1-2)=O)(CO)C[*],O=C1CC2CCC(c3c1cc(-c1ccccc1)c(=O)n3O)N2C(CO)Cc1ccccc1
*c1ccccc1|*c1ccccc1,C1CC(Nc2c3c(cncc3)n(C[*])n2)CCC1C[*],c1ccc(CC2CCC(Nc3nn(Cc4ccccc4)c4cnccc34)CC2)cc1
*c1ccccc1|*c1ccccc1,c1(CCSCC2SC(C(C[*])N)CSC2(COC(=O)C)([*])C)c[nH]cn1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,O=C(N(C)c1c(C)c(COc2ccc([*])cc2)cc2nc([*])[nH]c21)C1N(c2ccccc2)C(=O)C1Cc1ccccc1,Cc1c(COc2ccc(-c3ccccc3)cc2)cc2nc(-c3ccccc3)[nH]c2c1N(C)C(=O)C1C(Cc2ccccc2)C(=O)N1c1ccccc1
*c1ccccc1|*c1ccccc1,C1CN(c2ncnc3c2cn(C[*])n3)CCN1[*],c1ccc(Cn2cc3c(N4CCN(c5ccccc5)CC4)ncnc3n2)cc1
*c1ccccc1|*c1ccccc1,c1c(CCCc2n(Cc3ccc([*])cc3)c3c(c2=O)nc(SC)n(N([*])C)c3Br)cccc1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(CCCOc1ccc(-c2cn(C[*])nn2)cc1OC)N1CCN([*])CC1,COc1cc(-c2cn(Cc3ccccc3)nn2)ccc1OCCCCN1CCN(c2ccccc2)CC1
*c1ccccc1|*c1ccccc1,C(CN1CCC2(Oc3c3c(ccc2)C1)c(=O)cc([*])o3)[*],INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,C(CN(S(=O)(=O)C)C)(Cn1c2cc([*])sc2c(O)nc1=O)N(C)C(C)C[*],CC(Cc1ccccc1)N(C)C(CN(C)S(C)(=O)=O)Cn1c(=O)nc(O)c2sc(-c3ccccc3)cc21
*c1ccccc1|*c1ccccc1,c1(=O)n(C[*])c(=O)n(Cc2[n+]([O-])n3c(nc(C=C[*])c4)c(C)n3n2)c(C)n1,INVALID_INPUT_SMILES
*c1ccccc1|*c1ccccc1,Cc1ccc(C(CC[*])=O)c(OCC(Oc2ccc(NC(=O)C[*])cc2)=O)c1,Cc1ccc(C(=O)CCc2ccccc2)c(OCC(=O)Oc2ccc(NC(=O)Cc3ccccc3)cc2)c1
*c1ccccc1|*c1ccccc1,c1(C)c(C(=O)N(CCN(c2c(-c3ccc(C#C[*])cc3)c3ccccn3n2)C)CC[*])cccc1,Cc1ccccc1C(=O)N(CCc1ccccc1)CCN(C)c1nn2ccccc2c1-c1ccc(C#Cc2ccccc2)cc1
